x,y,labels
0.34905297440837524,0.004246181503470892,2
0.4792464305146906,0.9045503974520162,2
0.16863553015922328,0.8195443586051475,2
0.007187118547548721,0.2758121795302356,2
0.7991304603912122,0.1666957935342378,2
0.361143681801112,0.7345420142250332,1
0.8030884517672424,0.37413434686799807,1
0.1891808879836897,0.8253903850917012,2
0.9206304608690346,0.4501260280267414,2
0.01656611311329448,0.09335360999591347,2
0.2518511375306772,0.9689007620760579,2
0.9058673369855627,0.936788877551783,2
0.5988334799458941,0.0678124543319536,2
0.3853472352491438,0.9667271887156093,2
0.8898645095227016,0.6474849520673995,2
0.4957776335517794,0.3674798315936211,0
0.6729230192141848,0.06444356360245507,2
0.864495263969042,0.3667498376348879,1
0.27865324032431527,0.14353886520897197,2
0.39786831359513697,0.3493231893072756,0
0.7657063193856224,0.2477349169902805,1
0.29173780641007896,0.8053447577976443,1
0.46770662719391365,0.9894539125087385,2
0.4224127224388654,0.9063038482168243,2
0.11636542782621973,0.8454006013035393,2
0.041937989249819285,0.7827542782589615,2
0.2168572944015532,0.14518152428360376,2
0.8743130132764831,0.6820509660863048,2
0.3438100283373726,0.511070238327067,0
0.3449499567159172,0.054620265966133785,2
0.71497422388244,0.6252785250881102,1
0.13330836904615162,0.42666671014115964,1
0.793048698677841,0.7472729381882701,1
0.5342509385408175,0.7085527936592239,1
0.7161834666513124,0.011910673740747946,2
0.06097486589163359,0.5824169419920237,2
0.4570701683516588,0.5802255495711937,0
0.7786892212575496,0.8593771588356639,2
0.8767315517155839,0.1371107902694999,2
0.4684316631315838,0.5545812471361924,0
0.4175960092965695,0.27458912479706254,1
0.8561176485503399,0.33100907385198086,1
0.7640197943255557,0.002886684846672094,2
0.9648745187609036,0.009008570185546794,2
0.3844253751420682,0.32333219378732025,1
0.7166627644311068,0.2746321871496312,1
0.2716353687079285,0.7690628238003574,1
0.13532480501571587,0.49232854600775233,1
0.5491511310638713,0.17346893003030062,1
0.49323910747531063,0.904712136715832,2
0.5645792966201805,0.6655272398872597,0
0.5464051184528794,0.5482699337019008,0
0.005767375800157959,0.9823717976665236,2
0.11511620064381833,0.7798016651556046,2
0.3542765073562105,0.952626728063323,2
0.20123689079503038,0.9841673962298787,2
0.41991984971285323,0.07781499744363118,2
0.613310362918893,0.020672620166332534,2
0.51027460406657,0.34182689348820383,0
0.9297068611219587,0.4676571061973873,2
0.5820493897195883,0.9274563400762462,2
0.38951109014260854,0.6579523983150496,0
0.23658023104119286,0.10768175438819128,2
0.38284401701382964,0.15747560638372915,1
0.885921621732097,0.16354812757254933,2
0.4570964968539746,0.26891846514057827,1
0.1137873102985627,0.9921740653369803,2
0.05642331747892548,0.5179767822755663,2
0.758185675915789,0.7292260857680748,1
0.17618652141423286,0.9935992521341387,2
0.5034974370653145,0.043868810826161786,2
0.5304743235336558,0.15145548336752412,1
0.4347541946370932,0.3702730549979141,0
0.2790916913880901,0.09334922787817901,2
0.7828940373200037,0.19548142855397155,2
0.8867740844623304,0.2639968148455015,2
0.6570583014410731,0.7601583285348212,1
0.016244395610976237,0.6939213013165612,2
0.40313529102032963,0.966414061929739,2
0.1374184175283093,0.5972243146290764,1
0.8001435305667636,0.26211069381820096,1
0.9467924642312517,0.26897553286558296,2
0.8897459365004345,0.41141526213400614,1
0.8755147127146876,0.8487311386518311,2
0.8676743195620094,0.5781948393547695,1
0.5155233787241309,0.513184594442862,0
0.3043887377096307,0.8154457631163582,1
0.5688282241244674,0.05764603806827273,2
0.1443985075444415,0.3060845531610883,2
0.8095173744538603,0.06115318012639914,2
0.7595046718491635,0.6345347034443833,1
0.521455561527226,0.3815420606766817,0
0.25801646836054226,0.9931670349175471,2
0.6771473031569004,0.16139684160110845,1
0.6304213932876441,0.44389000177758775,0
0.32067002971270697,0.24271047901488407,1
0.5039258474349024,0.12446137148982184,1
0.8278590983528101,0.6690456101991779,1
0.5456719526600864,0.3456888942749019,0
0.05841454403911428,0.36667467380306595,2
0.8276548175990539,0.8697097305029787,2
0.9095991548272137,0.5124795483943406,2
0.3455526555174555,0.7042697843832344,1
0.6160103519846525,0.5252438993445936,0
0.6011298013622564,0.5897554034302457,0
0.0701782161710427,0.14253666819718203,2
0.7606060044090636,0.3813385551287368,1
0.2703403253174723,0.7886800999593061,1
0.27806507200108355,0.05427482857064936,2
0.9086653197084062,0.33207075494592075,2
0.673671162404789,0.08819691453509582,2
0.6019467510782704,0.07910718189991817,2
0.5060717252354607,0.7590528826380898,1
0.2348213056674754,0.9853949880875292,2
0.7627711363763178,0.23222159773127038,1
0.3289989285499515,0.8242767952014535,1
0.6865037596839415,0.005902219058116498,2
0.26983122554670314,0.5936099928029656,1
0.20271634216666334,0.5271522539586591,1
0.3285070727137871,0.366038483766448,1
0.3328501055939833,0.8333132341707303,1
0.27889762959060194,0.7182269172372807,1
0.5288147866788021,0.778379989045978,1
0.3252062672176602,0.331149444501494,1
0.30187994309175814,0.20011321570505924,1
0.8105668567424993,0.5542902148512991,1
0.6789253756328191,0.1620743264802138,1
0.6296789753572224,0.9969027753612179,2
0.0034668260012934438,0.2674491611887072,2
0.3341059767705541,0.4434464852388662,0
0.8479227187064845,0.30866589609917205,1
0.707745324054737,0.3675669908877811,1
0.402055997596496,0.5023803259979097,0
0.9127814294170651,0.6736490874345191,2
0.5553663868161639,0.4378457908378488,0
0.09704346996150437,0.5724808912049072,2
0.9358458861832734,0.6372219023555561,2
0.9063884205237485,0.650410999427023,2
0.16178544815484908,0.04880801367679177,2
0.854866862338876,0.8959293738040313,2
0.9508773916396479,0.9153339045773624,2
0.9135889006742217,0.7748189094330876,2
0.43943456786260415,0.14204003613953542,1
0.8982490347760367,0.6593659484035195,2
0.6660296069466187,0.9731064981040125,2
0.22539275136309667,0.7283028916270521,1
0.26835930437786415,0.8163889807505398,1
0.9094980954740933,0.7410964839067814,2
0.03356623806820158,0.2826742974528933,2
0.7297452499798228,0.7566477960438652,1
0.02001019391638681,0.271653959639364,2
0.4154894695623875,0.07420759407905397,2
0.8111179917023051,0.6180447273579295,1
0.30905574641732747,0.18177845676603777,1
0.3708681197309024,0.6157304737429459,0
0.10154258125529148,0.5044900332769487,1
0.5929092221368648,0.32560295112297055,0
0.03756222222912098,0.48281735704383033,2
0.22777182189732126,0.0654059499316072,2
0.10456134963205976,0.3794383977843887,2
0.3523804251211765,0.28659897452247785,1
0.8897925009668805,0.021584544528811644,2
0.7257494121046446,0.21534659982278181,1
0.5742849970787495,0.7395039256716734,1
0.45756704613098487,0.9929986694961181,2
0.2111121270122841,0.26678018359750344,1
0.25195052025906783,0.5629934958266263,1
0.8492128606079741,0.8886368069546705,2
0.24484588137563557,0.795976782341036,1
0.4716950873936703,0.8802327361478289,1
0.7098788144789275,0.25630892009106665,1
0.9440306039019781,0.24670273292632783,2
0.597777878841177,0.49641521038360603,0
0.6756774916633653,0.7717751784572614,1
0.47967904646816095,0.934198259866528,2
0.8904599980604584,0.7553814829401396,2
0.24931475367084077,0.3536401937543726,1
0.8671219870750374,0.5255591180671572,1
0.3291621604583289,0.6674207151319395,1
0.8543422667810145,0.09850822926626546,2
0.8935111538946101,0.4250724876380978,2
0.26783183445336456,0.4387128673281707,1
0.7243512006139237,0.8660264759689783,2
0.046526862471741315,0.485787132022387,2
0.16892955654687336,0.18773533529228392,2
0.2558176743882049,0.8945336522696159,2
0.4545050503499154,0.8428509072675276,1
0.23305489626939113,0.5265131439355704,1
0.9351832085487434,0.2898246934314579,2
0.7714154518415965,0.4263134314127236,1
0.139611609203387,0.6212903644117326,1
0.15724727030732688,0.95160325115922,2
0.6703771208792042,0.7004516074101467,1
0.2800518169544627,0.6717874928575919,1
0.27567162944993584,0.08361193934181677,2
0.6865368244961065,0.3813297896181519,1
0.6704853821907487,0.2002334745630634,1
0.9582830333935686,0.2573983171171451,2
0.2374922140352569,0.1092800593704919,2
0.21376460495967253,0.8815540555495806,2
0.5818916558852582,0.8421785497570329,1
0.5613369171377202,0.7877634476042792,1
0.8801022279262241,0.8863320511372988,2
0.5256709100611373,0.003967369873059456,2
0.9374995829313144,0.8954672869179132,2
0.32414825120531277,0.942102659903886,2
0.2868899628857998,0.3967950607770754,1
0.5953490400286271,0.2227772759359261,1
0.668938349502953,0.4933006775949106,0
0.5931912134451459,0.1715242193678581,1
0.84368863023532,0.3981350983058254,1
0.8162856286339752,0.6817965803879199,1
0.01083858022018036,0.5599806806034799,2
0.9092405605517675,0.28082018552426036,2
0.8453559790966787,0.2507387953803989,2
0.5967960765922135,0.3816700928494271,0
0.5275268916046493,0.7134305685017901,1
0.42457336559423553,0.8907492515334112,1
0.32091216686774116,0.12145111295219391,2
0.9333708735092857,0.9135817471145665,2
0.7492511070610817,0.4432129909979916,1
0.5275690236338828,0.7785716683368895,1
0.6742254469941827,0.23577870771734188,1
0.9399809976765239,0.8192258151861067,2
0.31472086114299436,0.4433951234372362,0
0.5203949510451534,0.5015100388467832,0
0.3799982128586641,0.49900538119224236,0
0.05154008478327321,0.9483591721411033,2
0.9912339191442522,0.01713651999486543,2
0.76421556859136,0.8908920219374017,2
0.763894833884793,0.3328824264302187,1
0.7961203599803507,0.6423778747888816,1
0.7153372325568504,0.27293059394117014,1
0.5927390743905209,0.9397765288688414,2
0.340341832164758,0.5467133801008847,0
0.11475097726751105,0.33305713795006664,2
0.6279553503785872,0.16607678456310349,1
0.5031670177972456,0.4712117497440452,0
0.7540234204392322,0.4830116640391253,1
0.49371590538418386,0.172835850689795,1
0.49350795371761114,0.9515604228503863,2
0.21905743177427994,0.20161929613096097,2
0.12005134017135144,0.4305880398584865,1
0.12360505854913284,0.9521569640534566,2
0.14229217257958593,0.8006295551438022,2
0.3571150956378243,0.6538706446733896,1
0.2308198580025399,0.1524852789140394,2
0.015493433451939764,0.7207836012058436,2
0.14581731557784183,0.1476217387188974,2
0.531688076025955,0.024437440133202926,2
0.6509506910317303,0.28075277757004924,1
0.36928735842444693,0.6149452253285212,0
0.8020354025484502,0.7174800247160691,1
0.18558588123360165,0.17898544224413349,2
0.7048221147168542,0.24146056381349668,1
0.9514961965093766,0.14435177659671827,2
0.4236686694706009,0.2033154673199129,1
0.5369743826291139,0.5943759147598211,0
0.8096448617372407,0.19072518363901125,2
0.1263176235828224,0.09733501841666492,2
0.21956380763864825,0.24598840986345982,1
0.604750520951005,0.6162469185907347,0
0.9463145915582049,0.4676170978446096,2
0.9355277531800565,0.8338892465199226,2
0.9104703196662449,0.7453730271575049,2
0.6600684468897989,0.3570204785865211,1
0.30794621531471944,0.3826653854947938,1
0.8420007347441494,0.34378636700205445,1
0.7976340585613456,0.5291824357620849,1
0.9882913495692937,0.25889482755560167,2
0.5095343067536946,0.7254602213938666,1
0.3153090339197312,0.7796318227618658,1
0.22443222385418649,0.4943871793146333,1
0.500942461358241,0.9857220565260649,2
0.09312158627683054,0.2150261243714222,2
0.3252084011432632,0.5289235503006419,0
0.04244665210029097,0.10482070327338044,2
0.06697723416694767,0.28283900310701204,2
0.09208327667193605,0.4900312701344701,2
0.6550608522035613,0.7916297668919624,1
0.5761838637110719,0.5512571163498836,0
0.8895400617928949,0.7736687661595855,2
0.7501361820231386,0.25961557630982945,1
0.6168499100838409,0.8917536458118622,2
0.39796459165996634,0.6599473925880177,0
0.440640052627134,0.0845420975884883,2
0.727071779565561,0.5484450301897614,1
0.2152529775098545,0.5064170774698095,1
0.7072650333316023,0.7320024491055176,1
0.9086094737353114,0.42538142875814866,2
0.17361181664344916,0.2187755134120235,2
0.026071403358820855,0.18032578279327827,2
0.5699131942248213,0.07764151373284744,2
0.10051482205667206,0.7915525623600296,2
0.7567431715076267,0.4016872317093325,1
0.8008599031882635,0.08735641203010702,2
0.33708555418102126,0.8987650407721268,2
0.7897219635857259,0.008392743923777757,2
0.4946656902293576,0.2761769203420208,1
0.3128773999688369,0.4088303600420564,1
0.42307280939303693,0.16986497049000782,1
0.44764638755590735,0.03060943103200431,2
0.5943902599110328,0.532444011787212,0
0.8984293121565134,0.47359072015160064,1
0.6605232234795567,0.058199523533696396,2
0.4994046323823894,0.16504517504244098,1
0.4079748853536376,0.41140185524254946,0
0.436698074104376,0.7574553486432709,1
0.23952120351516382,0.31698559317923103,1
0.9381255912839268,0.33354724590240126,2
0.38268181224902564,0.44512257413032086,0
0.07051291922958791,0.6290506333777826,2
0.8157081769722719,0.3254818513669391,1
0.9265140952844141,0.7388154971531398,2
0.9247709041355686,0.7001491272747618,2
0.5373007989121995,0.5313451198928619,0
0.3585431567901298,0.920484995302155,2
0.04656915571926479,0.5734492466643595,2
0.9385636329839756,0.2930653963757486,2
0.15645737691325623,0.6195359122057553,1
0.4601316522395833,0.8219221529783856,1
0.5742994179467977,0.5040444787435133,0
0.5967347601531794,0.7908657612837909,1
0.9432745649200296,0.6760978974984945,2
0.28499358098410976,0.7114494161356077,1
0.7200184582678602,0.8267354739239117,1
0.9619655758349521,0.9919572714521091,2
0.3124481022444734,0.807816039565666,1
0.08959274484370405,0.671310463702386,2
0.5062405021665155,0.601452406720722,0
0.9626639401095115,0.35241437236669526,2
0.907653317297249,0.5220506874190106,2
0.5857631527669612,0.11463522139696958,1
0.8768096475108512,0.7726591349385546,2
0.23746732985836339,0.31867650670979053,1
0.3194972795484865,0.6118890390533464,1
0.36492275423804266,0.6858196744450501,1
0.2873992007789983,0.09616589561101385,2
0.3702955685821001,0.25349974503925954,1
0.36188580541197946,0.47157485260686705,0
0.05660032484579547,0.18289352609031673,2
0.19679545536611998,0.7998821066039469,2
0.33652614635383193,0.34145081591991777,1
0.9466059965824033,0.7333443846310885,2
0.20014653644865854,0.14026812240857733,2
0.680378413783212,0.37539051850097904,1
0.8384055693289771,0.9431245305872291,2
0.1565409481520742,0.3490637055985485,1
0.2392085619395754,0.1528282810560777,2
0.8099355059869587,0.40645719639844935,1
0.09869298454014008,0.7561957445683382,2
0.9153807331708245,0.13461870925121655,2
0.32898233490684403,0.5293678137730852,0
0.2515709723371,0.3139791231582151,1
0.6977182621888891,0.7561391500390773,1
0.5431923839725674,0.8317971697659868,1
0.4828119178335726,0.6229239879286809,0
0.5446645231348897,0.5386731676098894,0
0.6667605407774319,0.25037646796206914,1
0.2991496382085219,0.091771364188038,2
0.9676501277432341,0.19921599694902226,2
0.1597230970683423,0.8599118283988213,2
0.06699205222618743,0.9084084362675667,2
0.6139988075313146,0.015089980937396441,2
0.5760902337551124,0.2767692043708265,1
0.0276897292160585,0.14970646449403002,2
0.12569144412820532,0.0546371960972718,2
0.7015709252912522,0.1802186132916419,1
0.7433829110827648,0.5052066258421926,1
0.07620370860593306,0.16800553480225922,2
0.0556787735591352,0.7429426296909418,2
0.17893117565820593,0.13621328517300157,2
0.5674714125507435,0.1286585916035351,1
0.8983105856219321,0.9188433214911115,2
0.68406678310519,0.8993560928352038,2
0.39646581881962006,0.8323756840594302,1
0.601642993949156,0.401016331425494,0
0.7774077327966711,0.010623819770247733,2
0.04638560700440919,0.5472814141199455,2
0.4786762051207203,0.2788269379866799,1
0.1430323262555141,0.18525591996523094,2
0.11631059892930262,0.7093547774728405,2
0.7754062828843206,0.9510953992333201,2
0.3189166557403752,0.306102570826958,1
0.34887027077049537,0.7922583871038912,1
0.8115544043659751,0.38309861824213853,1
0.34396289271221725,0.2660525270238179,1
0.06397319442418203,0.31502381281618486,2
0.959851841912316,0.40018341680485237,2
0.06381689079184583,0.10946330426252449,2
0.3708230380783427,0.9838213540689578,2
0.672292535552764,0.44543764777589934,0
0.39173666109867356,0.1870685085046362,1
0.6915702236592477,0.9351908489048825,2
0.3857834680947372,0.009825248989442481,2
0.3098049484724398,0.20755618993026093,1
0.8217224620448039,0.7787287681594279,2
0.08894969329454039,0.9614041191329684,2
0.5073131460124689,0.5811750377735322,0
0.011527213966618266,0.7220116451158896,2
0.3387068755456374,0.7438509997012288,1
0.7949227238552375,0.9581004320019755,2
0.07170010019815931,0.6536941962389374,2
0.8847852949188831,0.2470977844795299,2
0.7038891354172454,0.5808877018542563,1
0.23054859570289665,0.6717839543094164,1
0.6707905646076392,0.5693170983967594,0
0.4289874333084618,0.1644799260088078,1
0.5953259096038221,0.2116066639121732,1
0.11276120497449205,0.6004964957493173,2
0.4311792933112598,0.26049614782833164,1
0.19544743783898177,0.591192253160217,1
0.22399349953986103,0.6706824546509108,1
0.21390059726370314,0.29275339499540676,1
0.9195493813019393,0.7943601721141457,2
0.39635513409526224,0.020664297988412073,2
0.9266803689469092,0.3094727525481077,2
0.9762092473773089,0.5374929155104232,2
0.7623444756688706,0.07053732282181535,2
0.6202891165932138,0.8378161366209139,1
0.7632363915082787,0.8262176674653825,2
0.6951930205888414,0.43495016420222654,1
0.3715861409929636,0.8829374460310865,2
0.22614554098627393,0.9333442650655495,2
0.6018902433205909,0.6558932284866994,0
0.7492959720035433,0.168357552572018,2
0.4950024520373033,0.14040915924576847,1
0.6981225520192225,0.29264996613746974,1
0.7648968544028427,0.011367068227535082,2
0.46722944777848063,0.6974445050596638,1
0.3600588251072293,0.5836557597768935,0
0.7926157506471568,0.9951292365696384,2
0.7023812462492997,0.9904370638016242,2
0.6297191020989491,0.7397138374306941,1
0.15701747099182495,0.4026957235329818,1
0.37776587681375584,0.2116489988236444,1
0.3012292289429708,0.34576977026361067,1
0.557476808091528,0.12988074915265868,1
0.716521246639776,0.8040665941329121,1
0.3656107045131334,0.8563206748567668,1
0.6295161599785892,0.47850021475871496,0
0.7332530963190224,0.8506629022743504,2
0.3744354928300587,0.5692302243441155,0
0.6055310095842451,0.2560867421158479,1
0.7645855834424633,0.11939054674893423,2
0.7599819549356012,0.388996445871986,1
0.17354009754512412,0.15662615521656342,2
0.1815653508838222,0.4626065699791544,1
0.5237321330248506,0.8606124914064088,1
0.4586093034651785,0.2349325202034903,1
0.8878685689106119,0.7871283219693536,2
0.7294045122771875,0.17957570774879306,1
0.46785095027792467,0.7892732052658462,1
0.3496641074488074,0.36110316217963667,1
0.990136244242452,0.9737720069529903,2
0.5803091002933234,0.8633136266198351,1
0.48328311145406944,0.5797132006624598,0
0.13618166962390454,0.8837990211487476,2
0.22980646989823894,0.4847175571033008,1
0.18664307969164085,0.689986574636957,1
0.32594195447392527,0.6165645586255812,1
0.4580336568068769,0.7979139601434334,1
0.19454401207887728,0.7370662593808787,1
0.6605442755616718,0.2480910190518869,1
0.9766489170313114,0.7042173730342016,2
0.7596884180699789,0.59961883737881,1
0.15378599789603897,0.26254395684749965,2
0.051545640410201266,0.2408625891551036,2
0.8345352774415689,0.6253733050679335,1
0.06288550228771494,0.76771607300636,2
0.9161546631996044,0.16133246497864084,2
0.7329274533088065,0.33266630161971156,1
0.48306626608526215,0.2513467770865023,1
0.749361200393293,0.8800980270321752,2
0.40066861907498386,0.8083189348033567,1
0.17605643941396432,0.3711714601491467,1
0.03233206609491923,0.7305234367077935,2
0.4056175736538543,0.45888698548521945,0
0.3604704294604675,0.6125853215462012,0
0.5432581983500513,0.3104207249763946,0
0.392315524542839,0.20521285611423135,1
0.9491202122087826,0.7368684363568551,2
0.9378409229672825,0.6523973204254613,2
0.06475122019690027,0.41085051534813766,2
0.4270373647343064,0.6328402690574116,0
0.9649967477815592,0.2840995706231543,2
0.22420086282498264,0.28106247355564906,1
0.30848504883175487,0.736781185323031,1
0.031291343147619055,0.22177573573658715,2
0.895577813863688,0.6921838873364214,2
0.3561344862325051,0.4320306723869546,0
0.2770998988619875,0.18993017523200184,1
0.762359655505783,0.26653003063103675,1
0.5253533558821106,0.4198709266583095,0
0.9432609292208332,0.6580233349608944,2
0.717989723784287,0.9526771961644498,2
0.5333576602389136,0.9021288436099746,2
0.6069863036456791,0.5310880338895023,0
0.07772188447150563,0.3868023098558637,2
0.2105950753428849,0.2074218557464934,2
0.4654849728157928,0.045522505013301684,2
0.07130045206514335,0.6998661139432386,2
0.02963110380094447,0.586950258272135,2
0.40138477838748277,0.7309121294802999,1
0.5986923206378651,0.9092649775814315,2
0.3938085255339149,0.4409294868081368,0
0.5480483891777501,0.3216037624202618,0
0.9056483713451892,0.3604179319842502,2
0.9827805884171047,0.8440265011070925,2
0.19039586993846636,0.3355400546924099,1
0.15245035013163222,0.6634417024687731,1
0.7586954052678462,0.977169037737403,2
0.8993007482703009,0.3087541826207377,2
0.3372414904748794,0.27112782104636546,1
0.8573342305147977,0.5125215643681887,1
0.47854244909839916,0.4392983895583461,0
0.027133734122523623,0.19455399036119547,2
0.7452122623471913,0.08845565420339907,2
0.7352325969974836,0.38579709891723357,1
0.651340750443746,0.26006748308978667,1
0.2947268591550505,0.8283564715324344,1
0.3564418587145842,0.8582143304817588,1
0.9764916433984238,0.1721758202164656,2
0.09894906864664654,0.7438077892226872,2
0.7772990640728423,0.32263527175232387,1
0.9945569215769264,0.6327303272129421,2
0.08106167899966299,0.6691507626584472,2
0.897463539717896,0.8727729542394415,2
0.9131812714772751,0.1617033830085559,2
0.05077661879730644,0.4862236849196343,2
0.48974990008764396,0.9745172438989668,2
0.631495506378321,0.14241764651989575,1
0.7068773589207901,0.4392467462044817,1
0.25860221765071045,0.5751369039053952,1
0.6835290217204826,0.33184196763726304,1
0.7655622814471692,0.842593703136811,2
0.04852311941817089,0.09232603113249649,2
0.831966644050563,0.9613064839447448,2
0.5156091468771953,0.8719126776145324,1
0.745147340177591,0.7185069284895453,1
0.9685056649325509,0.4038504258662048,2
0.19242859147878966,0.6325662924738072,1
0.07659822441853847,0.7550440199117789,2
0.3671040537150245,0.3737551202562148,0
0.3772377249865895,0.6735645553588475,1
0.4416827439112907,0.012623925799869262,2
0.14583899925056554,0.6006635643842042,1
0.16038442310238565,0.8809250576629725,2
0.6238112642298412,0.07354987718743111,2
0.011536090714871827,0.9424073581403861,2
0.08646353802276496,0.9562954596370775,2
0.03384591256471958,0.9253991239982279,2
0.3565901582985368,0.0825589245747147,2
0.7622558708643545,0.3228084829929455,1
0.396420270627859,0.21422363981511183,1
0.8409211823887816,0.29385534854400575,1
0.43235011166726345,0.7495332338865953,1
0.555926045365459,0.7255894744163208,1
0.7448722458673493,0.7476617636964525,1
0.2105155120308192,0.3186757812567095,1
0.06698453703185958,0.2631565201666063,2
0.8359363682369672,0.9220366451251093,2
0.9548739855007116,0.8436076975194516,2
0.21079675293054,0.3179383674179913,1
0.7416488168766803,0.7821480135089196,1
0.6316550752414554,0.21156620620901867,1
0.30143701696453085,0.22638664091373673,1
0.9809745366828642,0.36447773607181566,2
0.021047707956250106,0.5958751060849344,2
0.8928446822143172,0.458825463495916,1
0.14285344801336008,0.43740835384711807,1
0.5637057975697043,0.41925843116446593,0
0.5141063319529626,0.1819882580382124,1
0.7457523702025367,0.27921019612964726,1
0.14056297074895208,0.47203614521427184,1
0.9281356320209221,0.9038244137344645,2
0.00607503830983247,0.6369679457164951,2
0.526129416105281,0.2968668519158477,1
0.9954786620991642,0.09764810394264967,2
0.14773304028315393,0.825379383133488,2
0.8789917121551195,0.21483537183758472,2
0.20603268015500864,0.7071015353670858,1
0.5509766415733074,0.018850648125957492,2
0.04951628704917255,0.8000621623853995,2
0.7234102768348588,0.4802460444108225,1
0.5591564110529705,0.21070586621359477,1
0.18846304520146373,0.7369835479214714,1
0.10137402611198221,0.020578916240687417,2
0.9920653220613769,0.2832429039171239,2
0.09883540948448677,0.5279507922117619,2
0.2318619652213566,0.40017686581123724,1
0.21466644704734072,0.44281781765732,1
0.7576789677893486,0.7760512489696054,1
0.6854986505746057,0.2627820405148493,1
0.8161005024319251,0.5494279556979128,1
0.7778789599255641,0.9751084864710626,2
0.7695458077687075,0.7143908503560091,1
0.2580682009078973,0.7415772524401174,1
0.5494540536089036,0.5050054779686731,0
0.7902765947028118,0.9037014629849872,2
0.48404471979712127,0.3181016478500772,0
0.8158965808905169,0.35540949484326845,1
0.4273978806213491,0.5832878399979557,0
0.37058876598287105,0.06848896016540207,2
0.7647673842067005,0.09152246588203283,2
0.2676076679934537,0.27631107232234464,1
0.5446528807653405,0.26277387957572584,1
0.5803718705012699,0.6178037615831896,0
0.28820103075901327,0.6576733960442539,1
0.3982646383628682,0.4986178035770832,0
0.11797081995391145,0.8489964309683548,2
0.9971925965545334,0.8434791287142598,2
0.8560798068070026,0.5260821269094871,1
0.551899027087402,0.17190759273133494,1
0.08577147185871714,0.4244880637899927,2
0.39825555442955896,0.6759239956453434,1
0.6794117241650397,0.8894781689274727,2
0.4050465900296847,0.9688440792686236,2
0.6046757863400943,0.7981245784530597,1
0.003709432773869592,0.2023485528354667,2
0.5132801695529842,0.504084945368502,0
0.3016930332840204,0.40385982791756136,1
0.5304726781117338,0.023605946767352393,2
